Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
376347,Duke University,2017,100 Y Fly,Prelims,swim,48.86,-0.4%
236427,Duke University,2017,50 Y Free,Prelims,swim,20.44,+0.7%
236427,Duke University,2017,100 Y Free,Prelims,swim,43.88,+1.1%
236427,Duke University,2017,100 Y Free,Finals,swim,44.20,+0.4%
236427,Duke University,2017,100 Y Free,Timed Finals,swim,43.84,NA
236427,Duke University,2017,100 Y Free,Timed Finals,swim,44.00,NA
236427,Duke University,2017,200 Y Free,Prelims,swim,1:36.65,+2.0%
236427,Duke University,2017,200 Y Free,Finals,swim,1:36.75,+1.9%
236427,Duke University,2017,200 Y Free,Timed Finals,swim,1:35.02,NA
219068,Duke University,2017,50 Y Free,Prelims,swim,20.18,+0.2%
219068,Duke University,2017,50 Y Free,Timed Finals,swim,19.31,NA
219068,Duke University,2017,200 Y Free,Prelims,swim,1:38.12,-0.7%
219068,Duke University,2017,200 Y Back,Prelims,swim,1:45.44,-1.0%
219068,Duke University,2017,200 Y Back,Finals,swim,1:45.29,-0.9%
179804,Duke University,2017,50 Y Free,Prelims,swim,20.29,+1.9%
179804,Duke University,2017,50 Y Free,Timed Finals,swim,19.67,NA
179804,Duke University,2017,100 Y Breast,Prelims,swim,54.38,-0.1%
179804,Duke University,2017,100 Y Breast,Finals,swim,55.83,-2.8%
179804,Duke University,2017,200 Y Breast,Prelims,swim,2:00.12,+1.0%
179804,Duke University,2017,200 Y Breast,Finals,swim,2:00.44,+0.7%
144094,Duke University,2017,200 Y Free,Timed Finals,swim,1:35.87,NA
144094,Duke University,2017,200 Y Back,Prelims,swim,1:46.14,+2.5%
144094,Duke University,2017,200 Y Back,Finals,swim,1:46.80,+1.9%
144094,Duke University,2017,100 Y Breast,Prelims,swim,54.80,+2.2%
144094,Duke University,2017,200 Y IM,Prelims,swim,1:47.21,+1.5%
364194,Duke University,2017,50 Y Free,Timed Finals,swim,19.65,NA
364194,Duke University,2017,100 Y Free,Prelims,swim,44.22,+0.5%
364194,Duke University,2017,100 Y Free,Timed Finals,swim,43.18,NA
364194,Duke University,2017,200 Y Free,Prelims,swim,1:37.92,+0.7%
364194,Duke University,2017,200 Y Free,Timed Finals,swim,1:37.21,NA
364194,Duke University,2017,500 Y Free,Prelims,swim,4:28.20,-0.7%
237412,Duke University,2017,500 Y Free,Prelims,swim,4:30.70,-0.1%
237412,Duke University,2017,100 Y Back,Prelims,swim,48.72,+1.7%
237412,Duke University,2017,200 Y Back,Prelims,swim,1:46.71,-0.1%
424083,Duke University,2018,1M Diving,Prelims,dive,367.30,NA
424083,Duke University,2018,1M Diving,Finals,dive,366.40,NA
424083,Duke University,2018,10M Diving,Prelims,dive,291.15,NA
424083,Duke University,2018,3M Diving,Prelims,dive,400.40,NA
424083,Duke University,2018,3M Diving,Finals,dive,341.85,NA
313699,Duke University,2018,1M Diving,Prelims,dive,294.60,NA
313699,Duke University,2018,10M Diving,Prelims,dive,305.15,NA
313699,Duke University,2018,10M Diving,Finals,dive,310.60,NA
313699,Duke University,2018,3M Diving,Prelims,dive,343.55,NA
313699,Duke University,2018,3M Diving,Finals,dive,344.90,NA
258037,Duke University,2018,100 Y Breast,Prelims,swim,52.95,+1.9%
258037,Duke University,2018,100 Y Breast,Finals,swim,53.18,+1.4%
258037,Duke University,2018,100 Y Breast,Timed Finals,swim,52.56,NA
258037,Duke University,2018,200 Y Breast,Prelims,swim,1:55.31,+2.1%
258037,Duke University,2018,200 Y Breast,Finals,swim,1:55.19,+2.2%
258037,Duke University,2018,200 Y IM,Prelims,swim,1:45.47,+2.8%
258037,Duke University,2018,200 Y IM,Finals,swim,1:45.37,+2.9%
701053,Duke University,2018,1M Diving,Prelims,dive,324.40,NA
701053,Duke University,2018,10M Diving,Prelims,dive,278.90,NA
701053,Duke University,2018,3M Diving,Prelims,dive,315.05,NA
364194,Duke University,2018,50 Y Free,Prelims,swim,19.79,+1.4%
364194,Duke University,2018,50 Y Free,Finals,swim,19.70,+1.8%
364194,Duke University,2018,50 Y Free,Timed Finals,swim,19.04,NA
364194,Duke University,2018,100 Y Free,Prelims,swim,43.33,+1.0%
364194,Duke University,2018,100 Y Free,Finals,swim,43.15,+1.4%
364194,Duke University,2018,100 Y Free,Timed Finals,swim,42.84,NA
364194,Duke University,2018,200 Y Free,Prelims,swim,1:36.14,-1.2%
364194,Duke University,2018,200 Y Free,Finals,swim,1:35.34,-0.3%
364194,Duke University,2018,200 Y Free,Timed Finals,swim,1:35.03,+2.1%
364194,Duke University,2018,50 Y Fly,Timed Finals,swim,21.12,NA
424084,Duke University,2018,1M Diving,Prelims,dive,303.05,NA
424084,Duke University,2018,10M Diving,Prelims,dive,266.60,NA
424084,Duke University,2018,3M Diving,Prelims,dive,300.45,NA
282148,Duke University,2018,50 Y Free,Prelims,swim,20.30,+1.2%
282148,Duke University,2018,50 Y Free,Timed Finals,swim,19.50,NA
282148,Duke University,2018,100 Y Free,Timed Finals,swim,43.18,NA
282148,Duke University,2018,50 Y Back,Timed Finals,swim,21.52,+1.3%
282148,Duke University,2018,100 Y Back,Prelims,swim,46.53,+0.4%
282148,Duke University,2018,100 Y Back,Finals,swim,46.48,+0.5%
282148,Duke University,2018,100 Y Back,Timed Finals,swim,46.27,+1.0%
282148,Duke University,2018,200 Y Back,Prelims,swim,1:43.88,+2.0%
282148,Duke University,2018,200 Y Back,Finals,swim,1:43.73,+2.1%
167843,Duke University,2018,500 Y Free,Prelims,swim,4:23.69,+2.2%
167843,Duke University,2018,1650 Y Free,Timed Finals,swim,15:03.80,+2.8%
167843,Duke University,2018,400 Y IM,Prelims,swim,3:58.15,+1.8%
376347,Duke University,2018,50 Y Free,Prelims,swim,19.89,-0.3%
376347,Duke University,2018,50 Y Free,Finals,swim,19.84,-0.1%
376347,Duke University,2018,50 Y Free,Timed Finals,swim,19.39,NA
376347,Duke University,2018,50 Y Free,Timed Finals,swim,20.00,-0.9%
376347,Duke University,2018,100 Y Free,Prelims,swim,43.33,+2.1%
376347,Duke University,2018,100 Y Free,Finals,swim,43.63,+1.4%
376347,Duke University,2018,100 Y Free,Timed Finals,swim,43.76,+1.2%
376347,Duke University,2018,200 Y Free,Timed Finals,swim,1:38.23,NA
376347,Duke University,2018,50 Y Fly,Timed Finals,swim,22.26,NA
376347,Duke University,2018,100 Y Fly,Timed Finals,swim,48.35,NA
236427,Duke University,2018,100 Y Free,Prelims,swim,44.52,+0.2%
236427,Duke University,2018,100 Y Free,Timed Finals,swim,44.05,NA
236427,Duke University,2018,100 Y Free,Timed Finals,swim,44.21,NA
236427,Duke University,2018,200 Y Free,Timed Finals,swim,1:36.85,NA
236427,Duke University,2018,50 Y Breast,Timed Finals,swim,23.96,NA
236427,Duke University,2018,100 Y Breast,Prelims,swim,53.97,+0.8%
236427,Duke University,2018,100 Y Breast,Finals,swim,53.73,+1.3%
236427,Duke University,2018,200 Y IM,Prelims,swim,1:47.84,+0.7%
284323,Duke University,2018,100 Y Free,Prelims,swim,44.72,+0.9%
284323,Duke University,2018,200 Y Free,Prelims,swim,1:36.27,+1.1%
284323,Duke University,2018,200 Y Free,Finals,swim,1:36.17,+1.2%
284323,Duke University,2018,200 Y Free,Timed Finals,swim,1:35.86,NA
284323,Duke University,2018,200 Y IM,Prelims,swim,1:48.03,+2.1%
242561,Duke University,2018,500 Y Free,Prelims,swim,4:26.19,+1.6%
242561,Duke University,2018,1650 Y Free,Timed Finals,swim,15:24.67,+1.6%
242561,Duke University,2018,200 Y Fly,Prelims,swim,1:48.70,+1.3%
242561,Duke University,2018,200 Y Fly,Finals,swim,1:49.39,+0.7%
333868,Duke University,2018,100 Y Back,Prelims,swim,48.17,+2.6%
333868,Duke University,2018,200 Y Back,Prelims,swim,1:46.48,+3.2%
333868,Duke University,2018,200 Y Back,Finals,swim,1:46.22,+3.5%
333868,Duke University,2018,200 Y IM,Prelims,swim,1:48.54,+3.6%
167902,Duke University,2018,500 Y Free,Prelims,swim,4:24.65,+2.3%
167902,Duke University,2018,1650 Y Free,Timed Finals,swim,15:21.22,+3.2%
167902,Duke University,2018,400 Y IM,Prelims,swim,3:55.51,+3.5%
423876,Duke University,2018,200 Y Free,Prelims,swim,1:40.20,+0.7%
423876,Duke University,2018,500 Y Free,Timed Finals,swim,4:28.62,+0.2%
423876,Duke University,2018,500 Y Free,Prelims,swim,4:29.34,-0.1%
423876,Duke University,2018,1650 Y Free,Timed Finals,swim,15:30.53,+1.4%
242453,Duke University,2018,100 Y Breast,Prelims,swim,54.79,+1.8%
242453,Duke University,2018,200 Y Breast,Prelims,swim,2:00.08,+2.4%
242453,Duke University,2018,200 Y IM,Prelims,swim,1:50.08,+2.9%
292540,Duke University,2018,50 Y Free,Prelims,swim,20.41,+2.6%
292540,Duke University,2018,50 Y Free,Timed Finals,swim,19.92,NA
292540,Duke University,2018,100 Y Free,Prelims,swim,44.58,+1.2%
292540,Duke University,2018,200 Y Free,Prelims,swim,1:39.90,+2.0%
215740,Duke University,2018,100 Y Fly,Prelims,swim,49.39,+0.6%
215740,Duke University,2018,200 Y Fly,Prelims,swim,1:49.75,-0.3%
215740,Duke University,2018,200 Y IM,Prelims,swim,1:52.13,+0.5%
219068,Duke University,2018,50 Y Free,Prelims,swim,20.44,+1.7%
219068,Duke University,2018,200 Y Free,Prelims,swim,1:40.47,+1.7%
219068,Duke University,2018,200 Y Back,Prelims,swim,1:51.12,-0.7%
271070,Duke University,2018,100 Y Breast,Prelims,swim,55.89,+1.0%
271070,Duke University,2018,200 Y Breast,Prelims,swim,2:05.48,-2.1%
271070,Duke University,2018,50 Y Fly,Timed Finals,swim,22.43,NA
271070,Duke University,2018,100 Y Fly,Prelims,swim,49.05,+3.1%
424083,Duke University,2019,1M Diving,Prelims,dive,324.30,NA
424083,Duke University,2019,1M Diving,Finals,dive,308.90,NA
424083,Duke University,2019,10M Diving,Prelims,dive,331.45,NA
424083,Duke University,2019,10M Diving,Finals,dive,372.55,NA
424083,Duke University,2019,3M Diving,Prelims,dive,377.70,NA
424083,Duke University,2019,3M Diving,Finals,dive,403.55,NA
313699,Duke University,2019,1M Diving,Prelims,dive,289.05,NA
313699,Duke University,2019,1M Diving,Finals,dive,337.05,NA
313699,Duke University,2019,10M Diving,Prelims,dive,295.75,NA
313699,Duke University,2019,10M Diving,Finals,dive,308.00,NA
313699,Duke University,2019,3M Diving,Prelims,dive,325.90,NA
258037,Duke University,2019,100 Y Breast,Prelims,swim,52.70,+3.1%
258037,Duke University,2019,100 Y Breast,Finals,swim,52.79,+3.0%
258037,Duke University,2019,100 Y Breast,Timed Finals,swim,52.12,NA
258037,Duke University,2019,200 Y Breast,Prelims,swim,1:55.01,+3.4%
258037,Duke University,2019,200 Y Breast,Finals,swim,1:54.80,+3.6%
258037,Duke University,2019,200 Y IM,Prelims,swim,1:44.67,+3.4%
258037,Duke University,2019,200 Y IM,Finals,swim,1:45.87,+2.3%
364194,Duke University,2019,50 Y Free,Prelims,swim,19.66,-0.1%
364194,Duke University,2019,50 Y Free,Finals,swim,19.74,-0.5%
364194,Duke University,2019,50 Y Free,Timed Finals,swim,19.08,NA
364194,Duke University,2019,100 Y Free,Prelims,swim,42.41,+2.3%
364194,Duke University,2019,100 Y Free,Finals,swim,42.68,+1.7%
364194,Duke University,2019,100 Y Free,Timed Finals,swim,42.44,NA
364194,Duke University,2019,200 Y Free,Prelims,swim,1:35.36,-0.8%
364194,Duke University,2019,200 Y Free,Finals,swim,1:34.89,-0.3%
364194,Duke University,2019,200 Y Free,Timed Finals,swim,1:34.57,+1.2%
364194,Duke University,2019,50 Y Fly,Timed Finals,swim,20.75,NA
282148,Duke University,2019,50 Y Free,Prelims,swim,19.96,+2.7%
282148,Duke University,2019,50 Y Free,Finals,swim,19.86,+3.2%
282148,Duke University,2019,50 Y Free,Timed Finals,swim,19.53,NA
282148,Duke University,2019,100 Y Free,Timed Finals,swim,43.19,NA
282148,Duke University,2019,50 Y Back,Timed Finals,swim,21.21,+1.7%
282148,Duke University,2019,100 Y Back,Prelims,swim,46.00,+1.2%
282148,Duke University,2019,100 Y Back,Finals,swim,46.28,+0.6%
282148,Duke University,2019,100 Y Back,Timed Finals,swim,45.76,+1.7%
282148,Duke University,2019,200 Y Back,Prelims,swim,1:45.11,-0.1%
282148,Duke University,2019,200 Y Back,Finals,swim,1:42.86,+2.0%
236427,Duke University,2019,100 Y Free,Prelims,swim,44.24,+0.4%
236427,Duke University,2019,200 Y Free,Timed Finals,swim,1:36.26,NA
236427,Duke University,2019,50 Y Breast,Timed Finals,swim,23.80,NA
236427,Duke University,2019,100 Y Breast,Prelims,swim,53.24,+1.5%
236427,Duke University,2019,100 Y Breast,Finals,swim,53.24,+1.5%
236427,Duke University,2019,200 Y IM,Prelims,swim,1:46.09,+1.9%
236427,Duke University,2019,200 Y IM,Finals,swim,1:45.82,+2.2%
376347,Duke University,2019,50 Y Free,Prelims,swim,19.77,+1.6%
376347,Duke University,2019,50 Y Free,Finals,swim,19.73,+1.8%
376347,Duke University,2019,50 Y Free,Timed Finals,swim,19.14,NA
376347,Duke University,2019,50 Y Free,Timed Finals,swim,19.78,+1.6%
376347,Duke University,2019,100 Y Free,Prelims,swim,43.65,+0.6%
376347,Duke University,2019,100 Y Free,Finals,swim,43.47,+1.0%
376347,Duke University,2019,100 Y Free,Timed Finals,swim,43.24,NA
376347,Duke University,2019,100 Y Free,Timed Finals,swim,43.68,+0.5%
376347,Duke University,2019,200 Y Free,Prelims,swim,1:36.74,+1.5%
424084,Duke University,2019,1M Diving,Prelims,dive,210.05,NA
424084,Duke University,2019,10M Diving,Prelims,dive,222.20,NA
424084,Duke University,2019,3M Diving,Prelims,dive,308.20,NA
393230,Duke University,2019,1M Diving,Prelims,dive,260.10,NA
393230,Duke University,2019,10M Diving,Prelims,dive,224.10,NA
393230,Duke University,2019,3M Diving,Prelims,dive,205.65,NA
284323,Duke University,2019,100 Y Free,Prelims,swim,43.90,+1.3%
284323,Duke University,2019,100 Y Free,Timed Finals,swim,43.66,NA
284323,Duke University,2019,200 Y Free,Prelims,swim,1:36.28,+0.6%
284323,Duke University,2019,200 Y Free,Finals,swim,1:35.12,+1.8%
284323,Duke University,2019,200 Y Free,Timed Finals,swim,1:35.42,NA
284323,Duke University,2019,200 Y IM,Prelims,swim,1:46.18,+2.5%
284323,Duke University,2019,200 Y IM,Finals,swim,1:47.15,+1.6%
242453,Duke University,2019,100 Y Breast,Prelims,swim,54.31,+1.5%
242453,Duke University,2019,100 Y Breast,Finals,swim,54.13,+1.9%
242453,Duke University,2019,200 Y Breast,Prelims,swim,1:59.52,+2.7%
242453,Duke University,2019,200 Y Breast,Finals,swim,1:59.06,+3.1%
242453,Duke University,2019,200 Y IM,Prelims,swim,1:48.24,+4.1%
333868,Duke University,2019,50 Y Free,Timed Finals,swim,20.37,+2.5%
333868,Duke University,2019,50 Y Free,Timed Finals,swim,19.97,NA
333868,Duke University,2019,200 Y Free,Timed Finals,swim,1:35.57,NA
333868,Duke University,2019,100 Y Back,Prelims,swim,47.94,+1.6%
333868,Duke University,2019,100 Y Back,Finals,swim,47.35,+2.8%
333868,Duke University,2019,200 Y Back,Prelims,swim,1:47.16,+0.3%
333868,Duke University,2019,200 Y Back,Finals,swim,1:47.27,+0.2%
333868,Duke University,2019,100 Y Fly,Prelims,swim,48.08,+1.8%
333868,Duke University,2019,100 Y Fly,Timed Finals,swim,47.81,NA
242561,Duke University,2019,500 Y Free,Timed Finals,swim,4:26.01,+2.2%
242561,Duke University,2019,500 Y Free,Prelims,swim,4:27.15,+1.8%
242561,Duke University,2019,1650 Y Free,Timed Finals,swim,15:23.52,+0.7%
242561,Duke University,2019,200 Y Fly,Prelims,swim,1:49.30,+1.7%
413206,Duke University,2019,100 Y Breast,Timed Finals,swim,55.35,+1.8%
413206,Duke University,2019,100 Y Breast,Prelims,swim,55.32,+1.8%
413206,Duke University,2019,200 Y Breast,Prelims,swim,1:59.32,+2.1%
413206,Duke University,2019,200 Y Breast,Finals,swim,1:59.48,+2.0%
413206,Duke University,2019,200 Y IM,Timed Finals,swim,1:48.48,+1.1%
413206,Duke University,2019,200 Y IM,Prelims,swim,1:48.61,+1.0%
400813,Duke University,2019,500 Y Free,Prelims,swim,4:27.60,+3.1%
400813,Duke University,2019,200 Y Fly,Prelims,swim,1:48.66,+1.7%
400813,Duke University,2019,400 Y IM,Timed Finals,swim,3:52.68,+0.8%
400813,Duke University,2019,400 Y IM,Prelims,swim,3:52.65,+0.9%
423876,Duke University,2019,200 Y Free,Prelims,swim,1:40.68,-1.1%
423876,Duke University,2019,500 Y Free,Timed Finals,swim,4:26.40,+0.6%
423876,Duke University,2019,500 Y Free,Prelims,swim,4:29.50,-0.5%
423876,Duke University,2019,1650 Y Free,Timed Finals,swim,15:35.23,-0.5%
167902,Duke University,2019,500 Y Free,Prelims,swim,4:27.15,+2.6%
167902,Duke University,2019,1650 Y Free,Timed Finals,swim,15:44.57,-0.7%
167902,Duke University,2019,400 Y IM,Prelims,swim,3:56.47,+4.5%
388152,Duke University,2019,200 Y Free,Timed Finals,swim,1:38.43,+1.3%
388152,Duke University,2019,200 Y Free,Prelims,swim,1:38.83,+0.9%
388152,Duke University,2019,500 Y Free,Prelims,swim,4:27.44,+1.0%
388152,Duke University,2019,200 Y Back,Prelims,swim,1:48.25,+1.9%
215740,Duke University,2019,500 Y Free,Prelims,swim,4:32.96,+1.1%
215740,Duke University,2019,100 Y Fly,Timed Finals,swim,49.48,+2.4%
215740,Duke University,2019,200 Y Fly,Prelims,swim,1:48.06,+0.5%
215740,Duke University,2019,400 Y IM,Prelims,swim,3:57.39,+0.2%
399141,Duke University,2019,50 Y Free,Prelims,swim,21.08,-0.3%
399141,Duke University,2019,100 Y Breast,Timed Finals,swim,54.68,+1.3%
399141,Duke University,2019,100 Y Breast,Prelims,swim,55.05,+0.6%
399141,Duke University,2019,200 Y Breast,Prelims,swim,2:02.81,+0.2%
313699,Duke University,2020,1M Diving (11 dives),Prelims,dive,343.75,NA
313699,Duke University,2020,1M Diving (11 dives),Finals,dive,297.70,NA
313699,Duke University,2020,10M Diving (11 dives),Prelims,dive,376.60,NA
313699,Duke University,2020,10M Diving (11 dives),Finals,dive,302.90,NA
313699,Duke University,2020,3M Diving (11 dives),Prelims,dive,376.75,NA
313699,Duke University,2020,3M Diving (11 dives),Finals,dive,382.65,NA
364194,Duke University,2020,50 Y Free,Prelims,swim,19.65,-0.4%
364194,Duke University,2020,50 Y Free,Finals,swim,19.54,+0.2%
364194,Duke University,2020,50 Y Free,Timed Finals,swim,19.18,NA
364194,Duke University,2020,50 Y Free,Timed Finals,swim,19.71,-0.7%
364194,Duke University,2020,100 Y Free,Prelims,swim,42.53,+1.1%
364194,Duke University,2020,100 Y Free,Finals,swim,42.90,+0.2%
364194,Duke University,2020,100 Y Free,Timed Finals,swim,42.93,+0.1%
364194,Duke University,2020,200 Y Free,Timed Finals,swim,1:36.48,-0.5%
364194,Duke University,2020,100 Y Fly,Prelims,swim,46.87,+3.0%
364194,Duke University,2020,100 Y Fly,Finals,swim,47.04,+2.7%
1184609,Duke University,2020,1M Diving (11 dives),Prelims,dive,286.75,NA
1184609,Duke University,2020,10M Diving (11 dives),Prelims,dive,218.05,NA
1184609,Duke University,2020,3M Diving (11 dives),Prelims,dive,268.95,NA
413206,Duke University,2020,50 Y Breast,Timed Finals,swim,24.44,NA
413206,Duke University,2020,100 Y Breast,Prelims,swim,54.17,+1.9%
413206,Duke University,2020,100 Y Breast,Finals,swim,54.06,+2.1%
413206,Duke University,2020,200 Y Breast,Prelims,swim,1:59.05,+1.3%
413206,Duke University,2020,200 Y Breast,Finals,swim,1:58.56,+1.7%
413206,Duke University,2020,200 Y IM,Prelims,swim,1:46.54,+1.1%
413206,Duke University,2020,200 Y IM,Finals,swim,1:46.57,+1.1%
284323,Duke University,2020,50 Y Free,Timed Finals,swim,20.06,NA
284323,Duke University,2020,100 Y Free,Prelims,swim,44.11,+1.3%
284323,Duke University,2020,100 Y Free,Timed Finals,swim,43.38,NA
284323,Duke University,2020,100 Y Free,Timed Finals,swim,43.40,NA
284323,Duke University,2020,200 Y Free,Prelims,swim,1:35.46,+1.1%
284323,Duke University,2020,200 Y Free,Finals,swim,1:35.38,+1.2%
284323,Duke University,2020,200 Y Free,Timed Finals,swim,1:34.59,NA
284323,Duke University,2020,200 Y IM,Prelims,swim,1:46.05,+2.4%
284323,Duke University,2020,200 Y IM,Finals,swim,1:46.40,+2.1%
399141,Duke University,2020,50 Y Free,Prelims,swim,21.04,+1.1%
399141,Duke University,2020,100 Y Breast,Prelims,swim,53.89,+1.9%
399141,Duke University,2020,100 Y Breast,Finals,swim,54.57,+0.7%
399141,Duke University,2020,100 Y Breast,Timed Finals,swim,54.66,NA
399141,Duke University,2020,200 Y Breast,Prelims,swim,2:02.76,+0.1%
333868,Duke University,2020,50 Y Free,Timed Finals,swim,19.59,NA
333868,Duke University,2020,100 Y Free,Timed Finals,swim,43.19,NA
333868,Duke University,2020,200 Y Free,Timed Finals,swim,1:36.59,NA
333868,Duke University,2020,50 Y Back,Timed Finals,swim,21.97,+0.7%
333868,Duke University,2020,100 Y Back,Prelims,swim,47.56,+0.5%
333868,Duke University,2020,100 Y Back,Finals,swim,47.16,+1.3%
333868,Duke University,2020,100 Y Back,Timed Finals,swim,47.50,+0.6%
333868,Duke University,2020,200 Y Back,Prelims,swim,1:47.68,-1.8%
393230,Duke University,2020,1M Diving (11 dives),Prelims,dive,241.80,NA
393230,Duke University,2020,10M Diving (11 dives),Prelims,dive,219.20,NA
393230,Duke University,2020,3M Diving (11 dives),Prelims,dive,256.05,NA
242453,Duke University,2020,100 Y Breast,Prelims,swim,54.29,+3.1%
242453,Duke University,2020,100 Y Breast,Finals,swim,54.63,+2.4%
242453,Duke University,2020,200 Y Breast,Prelims,swim,2:01.44,+1.8%
242453,Duke University,2020,200 Y IM,Prelims,swim,1:49.04,+3.2%
411666,Duke University,2020,100 Y Breast,Prelims,swim,54.83,+0.9%
411666,Duke University,2020,100 Y Breast,Finals,swim,54.81,+1.0%
411666,Duke University,2020,200 Y Breast,Prelims,swim,1:59.30,+1.2%
411666,Duke University,2020,200 Y Breast,Finals,swim,1:58.57,+1.8%
411666,Duke University,2020,200 Y IM,Prelims,swim,1:52.35,+2.4%
400813,Duke University,2020,500 Y Free,Prelims,swim,4:28.48,+0.7%
400813,Duke University,2020,200 Y Fly,Prelims,swim,1:49.44,+0.0%
400813,Duke University,2020,400 Y IM,Prelims,swim,3:54.56,+0.6%
400813,Duke University,2020,400 Y IM,Finals,swim,3:54.62,+0.5%
453815,Duke University,2020,50 Y Free,Prelims,swim,20.00,+2.5%
453815,Duke University,2020,50 Y Free,Finals,swim,20.10,+2.0%
453815,Duke University,2020,50 Y Free,Timed Finals,swim,19.25,NA
453815,Duke University,2020,100 Y Free,Prelims,swim,44.75,+1.8%
453815,Duke University,2020,100 Y Free,Timed Finals,swim,43.80,NA
453815,Duke University,2020,50 Y Fly,Timed Finals,swim,20.75,NA
453815,Duke University,2020,100 Y Fly,Prelims,swim,47.44,+2.7%
453815,Duke University,2020,100 Y Fly,Timed Finals,swim,47.35,NA
423876,Duke University,2020,200 Y Free,Prelims,swim,1:39.22,+0.8%
423876,Duke University,2020,500 Y Free,Prelims,swim,4:25.22,-0.2%
423876,Duke University,2020,1650 Y Free,Timed Finals,swim,15:37.36,-0.8%
388152,Duke University,2020,200 Y Free,Prelims,swim,1:37.26,+1.7%
388152,Duke University,2020,200 Y Free,Timed Finals,swim,1:37.56,NA
388152,Duke University,2020,500 Y Free,Prelims,swim,4:27.03,-0.2%
388152,Duke University,2020,200 Y Back,Prelims,swim,1:46.41,+1.3%
242561,Duke University,2020,500 Y Free,Prelims,swim,4:28.91,+0.3%
242561,Duke University,2020,1650 Y Free,Timed Finals,swim,15:30.41,+2.0%
242561,Duke University,2020,200 Y Fly,Prelims,swim,1:52.99,-1.1%
404843,Duke University,2020,500 Y Free,Prelims,swim,4:27.77,+1.4%
404843,Duke University,2020,1650 Y Free,Timed Finals,swim,15:47.21,+1.2%
404843,Duke University,2020,100 Y Fly,Timed Finals,swim,49.36,+3.4%
404843,Duke University,2020,200 Y Fly,Prelims,swim,1:48.73,-0.3%
422650,Duke University,2020,100 Y Fly,Prelims,swim,48.97,+1.5%
422650,Duke University,2020,200 Y Fly,Prelims,swim,1:47.25,+1.5%
422650,Duke University,2020,200 Y IM,Prelims,swim,1:50.38,+1.8%
215740,Duke University,2020,200 Y Fly,Prelims,swim,1:49.38,-0.6%
215740,Duke University,2020,200 Y IM,Prelims,swim,1:51.33,+1.6%
215740,Duke University,2020,400 Y IM,Prelims,swim,3:59.19,+0.6%
324159,Duke University,2020,50 Y Free,Timed Finals,swim,20.13,+1.8%
324159,Duke University,2020,50 Y Free,Prelims,swim,20.17,+1.6%
324159,Duke University,2020,100 Y Fly,Prelims,swim,49.10,-1.5%
324159,Duke University,2020,200 Y Fly,Prelims,swim,1:46.55,+0.3%
450443,Duke University,2020,50 Y Free,Timed Finals,swim,20.55,+0.4%
450443,Duke University,2020,50 Y Free,Prelims,swim,20.28,+1.7%
450443,Duke University,2020,100 Y Free,Prelims,swim,44.96,+1.3%
450443,Duke University,2020,200 Y Free,Prelims,swim,1:39.34,+1.8%
259059,Florida State University,2014,50 Y Free,Timed Finals,swim,DQ,NA
259059,Florida State University,2014,100 Y Free,Timed Finals,swim,42.92,NA
259059,Florida State University,2014,50 Y Back,Timed Finals,swim,21.05,+2.9%
259059,Florida State University,2014,100 Y Back,Prelims,swim,46.81,NA
259059,Florida State University,2014,100 Y Back,Finals,swim,45.83,+2.1%
259059,Florida State University,2014,100 Y Back,Timed Finals,swim,45.31,+3.2%
259059,Florida State University,2014,100 Y Fly,Prelims,swim,46.44,+0.1%
259059,Florida State University,2014,100 Y Fly,Finals,swim,45.12,+2.9%
259059,Florida State University,2014,200 Y IM,Prelims,swim,1:43.43,+3.8%
259059,Florida State University,2014,200 Y IM,Finals,swim,1:41.92,+5.2%
154163,Florida State University,2014,1M Diving,Prelims,dive,401.20,NA
154163,Florida State University,2014,1M Diving,Finals,dive,380.10,NA
154163,Florida State University,2014,3M Diving,Prelims,dive,366.45,NA
154163,Florida State University,2014,3M Diving,Finals,dive,376.20,NA
154163,Florida State University,2014,10M Diving,Prelims,dive,364.45,NA
154163,Florida State University,2014,10M Diving,Finals,dive,366.50,NA
89897,Florida State University,2014,50 Y Free,Prelims,swim,19.26,+1.9%
89897,Florida State University,2014,50 Y Free,Finals,swim,19.04,+3.1%
89897,Florida State University,2014,50 Y Free,Timed Finals,swim,18.97,NA
89897,Florida State University,2014,50 Y Free,Timed Finals,swim,DQ,NA
89897,Florida State University,2014,100 Y Free,Prelims,swim,42.69,+1.0%
89897,Florida State University,2014,100 Y Free,Finals,swim,42.59,+1.2%
89897,Florida State University,2014,100 Y Free,Timed Finals,swim,41.40,NA
89897,Florida State University,2014,100 Y Free,Timed Finals,swim,43.26,-0.4%
89897,Florida State University,2014,100 Y Breast,Prelims,swim,54.32,+2.1%
89897,Florida State University,2014,100 Y Breast,Finals,swim,54.49,+1.8%
153310,Florida State University,2014,1M Diving,Prelims,dive,356.15,NA
153310,Florida State University,2014,3M Diving,Prelims,dive,355.70,NA
153310,Florida State University,2014,10M Diving,Prelims,dive,373.35,NA
153310,Florida State University,2014,10M Diving,Finals,dive,359.90,NA
152621,Florida State University,2014,100 Y Free,Timed Finals,swim,43.68,NA
152621,Florida State University,2014,200 Y Free,Prelims,swim,1:35.60,+1.0%
152621,Florida State University,2014,200 Y Free,Finals,swim,1:35.10,+1.5%
